isbn13,gender,age,bukbu,dalseochild,dowon,bonly,sungseo,topic,bookname,bookurl
9791188947065,F,14,1,0,0,0,0,6,"금침, 10년이 젊어진다 :통증이 사라지고 피부가 살아나는 금실 매선",https://image.aladin.co.kr/product/26611/66/cover/k222739937_1.jpg
9791191040067,F,40,1,0,0,0,0,3,기후변화와 에너지산업의 미래,https://image.aladin.co.kr/product/26666/87/cover/k082730788_1.jpg
9788970759920,F,40,1,0,0,0,0,11,(고양이와 함께 행복해지는) 놀이 레시피 :즐기면서 친해지는 교감의 기술!,https://image.aladin.co.kr/product/26665/93/cover/8970759921_1.jpg
9788976044372,M,40,1,0,0,1,0,2,가정 면역 혁명 :당신 가정의 면역력을 깨워라,https://image.aladin.co.kr/product/26618/66/cover/8976044371_1.jpg
9791158392505,F,8,1,0,0,0,0,4,"AI 시대, 우리 아이 교육은? :문과 엄마가 들려주는 미래 시대 자녀 교육법",https://image.aladin.co.kr/product/26621/33/cover/k742739134_1.jpg
9788957752623,F,40,1,0,0,0,0,1,치매를 치유하고 뇌를 살리는 약용식물보감,https://image.aladin.co.kr/product/26676/15/cover/8957752625_1.jpg
9791190779272,M,30,1,0,0,0,0,4,진화의 오리진 :아리스토텔레스부터 DNA까지 다윈의 '위험한 생각'을 추적하다,https://image.aladin.co.kr/product/26620/12/cover/k442739131_1.jpg
9788978894609,M,40,1,0,0,0,0,2,"온천, 천탕천색의 매력에 몸을 담그다 :온천소믈리에가 들려주는 온천 과학",https://image.aladin.co.kr/product/26725/7/cover/8978894607_1.jpg
9788954677547,F,40,1,0,0,0,1,8,이과형 두뇌 활용법 :수학 근육을 만드는 10가지 방법,https://bookthumb-phinf.pstatic.net/cover/180/584/18058417.jpg?type=m1&udate=20210303
9788972917335,F,30,1,0,0,0,0,8,스티븐 호킹 :삶과 물리학을 함께한 우정의 기록,https://image.aladin.co.kr/product/26645/93/cover/8972917338_1.jpg
9791165214807,F,40,1,0,0,0,0,10,어쩌다 과학 :과알못도 웃으며 이해하는 잡학다식 과학 이야기,https://image.aladin.co.kr/product/26553/36/cover/k842738938_1.jpg
9791190855174,F,14,1,0,0,0,0,18,세계를 여행한 식물들 :모험가를 따라 바다를 건넌 식물 이야기,https://image.aladin.co.kr/product/26702/37/cover/k742730088_1.jpg
9788989449782,F,14,1,0,0,0,0,10,상대성이론과 양자역학이론의 오류 =Errors in relativity theory and quantum mechanics,https://image.aladin.co.kr/product/26542/69/cover/8989449782_1.jpg
9788954756136,F,40,1,0,0,0,0,3,별 헤는 밤을 위한 안내서,https://image.aladin.co.kr/product/26411/36/cover/8954756131_1.jpg
9791185415420,F,20,1,0,0,0,0,18,"벌의 사생활 :벌, 꽃, 인간이 만든 경이로운 생명의 드라마",https://image.aladin.co.kr/product/26653/57/cover/k132739438_1.jpg
9788964621530,F,8,1,0,0,0,0,9,바이러스의 시간 :주철현 교수가 들려주는 코로나바이러스의 모든 것,https://image.aladin.co.kr/product/26567/62/cover/8964621530_1.jpg
9788964361924,F,8,1,0,0,0,0,2,밤하늘의 별 이야기,https://image.aladin.co.kr/product/26674/73/cover/896436192x_1.jpg
9791191307191,M,20,1,0,0,0,0,4,(머릿속에 쏙쏙!) 방사선 노트,https://image.aladin.co.kr/product/26652/56/cover/k152739337_1.jpg
9791191307085,F,40,1,0,0,0,0,4,(머릿속에 쏙쏙!) 물리 노트,https://image.aladin.co.kr/product/25967/83/cover/k102738529_1.jpg
9791191134957,F,40,1,0,0,1,0,18,떠먹여주는 과학,https://image.aladin.co.kr/product/26626/10/cover/k962739230_1.jpg
9791191378009,F,40,1,0,0,0,1,9,"과학의 쓸모 :팬데믹 세상 이후, 과학에 관한 생각",https://image.aladin.co.kr/product/26543/55/cover/k502738838_1.jpg
9791190244176,F,40,1,0,0,0,0,4,공포가 과학을 집어삼켰다 :옥스퍼드대 석학이 말하는 기후재앙과 핵발전 이야기,https://image.aladin.co.kr/product/26674/30/cover/k982730888_1.jpg
9788932038384,M,30,1,0,0,0,0,10,강양구의 강한 과학 :과학 고전 읽기,https://image.aladin.co.kr/product/26604/91/cover/8932038384_1.jpg
9788932920900,M,40,1,0,0,0,0,9,"헤어숍 성공의 법칙 :헤어 디자이너, 경영에 눈뜨다",https://image.aladin.co.kr/product/26602/26/cover/8932920907_1.jpg
9791190955096,F,40,1,0,0,0,0,8,(한국인의) 종합병원 :환자와 보호자는 무엇으로 고통받는가,https://image.aladin.co.kr/product/26574/54/cover/k882739366_1.jpg
9791165453404,F,40,1,0,0,0,0,11,학교에서 가르쳐 주지 않는 경제이야기,https://image.aladin.co.kr/product/26683/28/cover/k902730981_1.jpg
9791190259514,M,20,1,0,0,0,0,7,"피터 드러커 씨, 1인 창업으로 어떻게 성공하죠? :피터 드러커 이론으로 배우는 성공법칙7",https://image.aladin.co.kr/product/26613/43/cover/k102739031_1.jpg
9791187038672,F,40,1,0,0,0,0,8,프로메테우스의 금속 :희귀 금속은 어떻게 세계를 재편하는가,https://image.aladin.co.kr/product/26423/29/cover/k462738523_1.jpg
9791191214505,F,20,1,0,0,0,0,2,편견의 이유 :행동과학자가 밝혀낸 차별과 혐오의 기원,https://image.aladin.co.kr/product/25967/83/cover/k162738934_1.jpg
9788957752661,F,8,1,0,0,0,0,2,틱톡 마케팅 =매일 15초로 나의 브랜드를 광고하라! /Tiktok marketing,https://image.aladin.co.kr/product/26666/75/cover/8957752668_1.jpg
9791191187847,F,40,1,0,0,0,0,4,페미니스트 라이프스타일 :내 삶과 세상을 바꾸는 페미니즘,https://image.aladin.co.kr/product/26534/85/cover/k082738626_1.jpg
9791159096198,M,40,1,0,0,0,0,10,"파주출판도시 30년, 다시 내일을 말하다 :책마을 연출가 이기웅 이야기",https://image.aladin.co.kr/product/26418/40/cover/k762738426_1.jpg
9791190238410,F,20,1,0,0,0,0,2,투자의 심리학 =내 돈을 지키기 위한 최소한의 경제 수업 /Investment psychology,https://image.aladin.co.kr/product/26556/76/cover/k472738932_1.jpg
9791187038689,F,8,1,0,0,0,0,16,치유와 억압의 집 여성병원의 탄생 :왜 여성들은 산부인과가 불편한가?,https://image.aladin.co.kr/product/26714/36/cover/k152730082_1.jpg
9791190939324,F,40,1,0,0,0,0,12,찐한 재테크 :10억 만들어주는 부자 자산관리 첫걸음,https://image.aladin.co.kr/product/26652/54/cover/k022739337_1.jpg
9791166570063,F,14,1,0,0,0,0,9,짧은 말이 무기가 된다 :듣는 사람은 짧은 것만 기억한다,https://image.aladin.co.kr/product/26534/94/cover/k292738626_1.jpg
9791189584887,F,20,1,0,1,0,0,1,지브리의 천재들 :전 세계 1억 명의 마니아를 탄생시킨 스튜디오 지브리의 성공 비결,https://image.aladin.co.kr/product/26651/39/cover/k442739334_1.jpg
9791191432022,F,40,1,0,0,0,0,8,중국의 국가 거버넌스,https://image.aladin.co.kr/product/26626/3/cover/k712739239_1.jpg
9788947546997,M,30,1,0,1,0,0,8,좋은 주식 나쁜 주식 =부의 추월차선에 오르기 위한 진짜 주식 공부 /Good stock bad stock,https://image.aladin.co.kr/product/26665/93/cover/8947546992_1.jpg
9791190030885,F,30,1,0,1,1,0,8,자본주의 대전환 :하버드 ESG 경영수업,https://image.aladin.co.kr/product/25967/84/cover/k032738933_1.jpg
9788956451848,F,8,1,0,0,0,0,12,음식천국 노회찬 :맛집에서 나눈 \'노회찬의 삶과 꿈\',https://image.aladin.co.kr/product/26700/9/cover/8956451842_1.jpg
9788965964292,F,14,1,0,1,0,1,12,운의 속성 :세계 최고 인재들이 운과 리스크를 관리하는 실천적 지혜,https://image.aladin.co.kr/product/26647/7/cover/8965964296_1.jpg
9788925589268,M,14,1,0,0,1,0,1,"우리가 세상을 바꿀 수 있다면 :지속 가능한 사회를 위한 정의로운 선택, 임팩트 투자",https://image.aladin.co.kr/product/26215/11/cover/8925589265_1.jpg
9791158741129,F,8,1,0,0,1,1,10,심리학이 돈을 말하다 :수많은 실험과 연구 끝에 찾아낸 돈과 인간 심리의 비밀,https://image.aladin.co.kr/product/26612/24/cover/k922739030_1.jpg
9788964373668,F,8,1,0,0,0,0,14,여권의 발명,https://image.aladin.co.kr/product/26428/29/cover/8964373669_1.jpg
9791130635651,M,30,1,0,1,1,0,8,순서 파괴 :지구상 가장 스마트한 기업 아마존의 유일한 성공 원칙,https://image.aladin.co.kr/product/26556/49/cover/k972738931_1.jpg
9788947547000,F,40,1,0,0,1,0,4,"세 아이 워킹맘은 어떻게 건물주가 되었을까? :재개발 투자에서 경매, 다가구주택 신축까지",https://image.aladin.co.kr/product/26645/36/cover/894754700x_1.jpg
9791187059653,F,20,1,0,0,1,1,2,생각의 각도 :멈추고 향유하는 웰라이프 심리학,https://image.aladin.co.kr/product/26536/19/cover/k632738627_1.jpg
9788984078062,F,8,1,0,0,0,1,4,산으로 가지 않는 정리법 :그래서 말하고 싶은 게 뭔데?,https://image.aladin.co.kr/product/26426/86/cover/8984078069_1.jpg
9791130338576,F,20,1,0,0,0,0,15,법정에서 영화보기,https://image.aladin.co.kr/product/26731/94/cover/k032730381_1.jpg
9791158904135,F,40,1,0,0,0,0,10,분단시대의 사회학,https://image.aladin.co.kr/product/26297/67/cover/k662738793_1.jpg
9791164842360,F,20,1,0,0,0,0,2,(부의 레벨을 바꾸는) 미국주식 중국주식 :지금 바로 G2주식을 시작해야 할 때,https://image.aladin.co.kr/product/26702/46/cover/k902730089_1.jpg
9791190498098,F,8,1,0,0,0,1,5,미 해병대 이야기 =가장 먼저 도착해 가장 나중에 떠나는 세계 최강의 전투부대 /United states marine corps,https://image.aladin.co.kr/product/26563/83/cover/k192738039_1.jpg
9788935213450,F,14,1,0,0,1,1,10,"문정인의 미래 시나리오 :코로나19, 미·중 신냉전, 한국의 선택",https://image.aladin.co.kr/product/26621/59/cover/8935213454_1.jpg
9791160075809,F,8,1,0,0,0,0,7,모르면 호구 되는 주식상식,https://image.aladin.co.kr/product/26680/99/cover/k402730887_1.jpg
9791190893480,F,20,1,0,0,0,0,12,모든 여성은 같은 투쟁을 하지 않는다 :'모두'의 페미니즘에서 누락된 목소리,https://image.aladin.co.kr/product/25967/85/cover/k302738329_1.jpg
9788934987000,F,40,1,0,0,0,0,8,마음의 짐을 안고 있는 당신에게 :심리학자가 알려주는 일과 삶을 분리하는 방법 44가지,https://image.aladin.co.kr/product/26419/45/cover/8934987006_1.jpg
9791162542026,F,14,1,0,0,0,0,8,돈의 탄생 돈의 현재 돈의 미래 :돈은 어떻게 세상을 지배하게 되었는가,https://image.aladin.co.kr/product/26602/50/cover/k102739018_1.jpg
9788925589039,M,40,1,0,0,0,0,12,대전환이 온다 :인류사의 주인공을 바꿀 \'생각\'의 이동,https://image.aladin.co.kr/product/25967/84/cover/8925589036_1.jpg
9791187861461,M,30,1,0,0,0,0,4,대한민국과 함께 한 국군과 주한미군 70년 :대한민국을 지켜온 한미동맹의 발자취,https://bookthumb-phinf.pstatic.net/cover/180/328/18032858.jpg?type=m1&udate=20210226
9791197198229,M,20,1,0,0,0,0,12,노무사가 알려주는 현장에서 바로 통하는 노무 처방전,https://image.aladin.co.kr/product/26700/9/cover/k952730984_2.jpg
9788925589084,F,8,1,0,1,0,0,4,내러티브 경제학 :경제를 움직이는 입소문의 힘,https://image.aladin.co.kr/product/26556/59/cover/8925589087_1.jpg
9791190136402,F,40,1,0,0,0,0,5,내 친구 압둘와합을 소개합니다 :어느 수줍은 국어 교사의 특별한 시리아 친구 이야기,https://image.aladin.co.kr/product/26675/9/cover/k802730889_1.jpg
9791190200240,F,40,1,0,0,0,0,4,나는 조선일보 독자입니다 :샤이 보수의 수줍은 고백,https://image.aladin.co.kr/product/26614/28/cover/k862739032_1.jpg
9791186827956,F,20,1,0,0,0,0,3,꿈꾸는 사과 :세상을 바꾼 여덟 가지 사과 이야기,https://image.aladin.co.kr/product/26399/11/cover/k672738320_1.jpg
9791197020155,F,50,1,0,0,0,1,4,꼴 보기 싫은 상사와 그럭저럭 잘 지내는 법,https://image.aladin.co.kr/product/26418/41/cover/k702738426_1.jpg
9791191393033,F,40,1,0,0,0,0,12,그래서 역사가 필요해 :삶의 무기가 되는 역사 속 인물 이야기,https://bookthumb-phinf.pstatic.net/cover/180/587/18058749.jpg?type=m1&udate=20210302
9791159256097,F,40,1,0,0,0,1,4,굴욕 없는 출산 :우리는 출산을 모른다,https://image.aladin.co.kr/product/26618/83/cover/k702739139_1.jpg
9791190836500,F,50,1,0,0,1,0,16,공모주 퍼펙트 투자 전략,https://image.aladin.co.kr/product/26700/8/cover/k802730983_1.jpg
9791165214968,F,30,1,0,0,0,0,17,경제학 무작정 따라하기 :어렵고 복잡한 경제 뉴스를 술술 가장 쉬운 경제학 공부,https://image.aladin.co.kr/product/26651/18/cover/k052739333_1.jpg
9788932321219,F,40,1,0,0,0,0,12,"걸어간다, 우리가 멈추고 싶을 때까지 :길이 없을 때 우리가 나아가는 방법",https://image.aladin.co.kr/product/25967/86/cover/8932321213_1.jpg
9788932117645,F,40,1,0,0,0,0,8,침략할 수 없는 성채 :악의 공격에도 무너지지 않는 성채 만들기,https://image.aladin.co.kr/product/26544/41/cover/8932117640_1.jpg
9791155801550,F,40,1,0,0,0,0,18,봉려관 :근대 제주불교를 일으켜 세우다,https://image.aladin.co.kr/product/26701/94/cover/k962730088_1.jpg
9791165453312,M,30,1,0,0,0,0,14,휴먼코드 =인간을 이해하는 새로운 시작 /Human code,https://image.aladin.co.kr/product/26625/47/cover/k662739238_1.jpg
9791188912025,M,50,1,0,0,1,1,15,행복도 배워야 합니다 :평범한 일상을 바꾸는 마법의 세로토닌 테라피,https://image.aladin.co.kr/product/26330/66/cover/k802738924_1.jpg
9791188509430,M,30,1,0,0,0,0,12,철학자의 진로 내러티브 :진로구성주의 관점에서 12명 철학자의 진로와 철학 이해,https://image.aladin.co.kr/product/26418/31/cover/k192738426_2.jpg
9791161691527,F,40,1,0,0,0,0,14,철학사 아는 척하기 :난생 처음 공부하는 철학사가 한눈에 들어오는,https://image.aladin.co.kr/product/26614/85/cover/k712739033_1.jpg
9788927812074,F,50,1,0,0,0,0,14,(영화 유튜버 라이너의) 철학 시사회 :philosophy x movie,https://image.aladin.co.kr/product/26681/26/cover/8927812077_1.jpg
9788970301532,F,40,1,0,0,0,0,2,중년의 심리학 =Middle-aged psychology,https://image.aladin.co.kr/product/26544/52/cover/8970301534_1.jpg
9788972979845,M,40,1,0,0,0,0,14,"처음 읽는 중세철학 :플로티노스에서 쿠자누스까지, 이성과 신앙에 대한 탐구의 여정",https://image.aladin.co.kr/product/26619/10/cover/8972979848_1.jpg
9791155813478,F,40,1,0,1,0,1,2,정원의 쓸모 :흙 묻은 손이 마음을 어루만지다,https://image.aladin.co.kr/product/26647/54/cover/k982739331_1.jpg
9791191131093,F,14,1,0,0,0,0,17,유한과 무한,https://image.aladin.co.kr/product/25967/85/cover/k442738227_1.jpg
9788974798932,F,40,1,0,1,0,0,14,우리가 알고 싶은 삶의 모든 답은 한 마리 개 안에 있다 :젊은 철학도와 떠돌이 개 보바가 함께 한 14년,https://image.aladin.co.kr/product/26549/63/cover/897479893x_1.jpg
9788950993771,F,40,1,0,0,0,1,16,월요병도 산재처리 해주세요 :만년 퇴사 준비생을 위한 일주일 심리 상담소,https://image.aladin.co.kr/product/26402/97/cover/8950993775_1.jpg
9791197164415,F,20,1,0,0,0,0,18,왜 당신들만 옳고 우리는 틀린가? :인간과 사회를 사유하기 위한 새로운 철학 입문,https://image.aladin.co.kr/product/26722/0/cover/k632730087_2.jpg
9788998625429,F,40,1,0,0,1,0,2,사람에게서 편안해지는 심리학 :사람이 가장 힘들었을 당신을 위한 관계 수업,https://image.aladin.co.kr/product/26423/19/cover/8998625423_1.jpg
9791166492945,F,40,1,0,0,0,0,12,반듯한 아이의 범죄심리 :모든 행동엔 동기가 있다,https://image.aladin.co.kr/product/26645/24/cover/k982739235_1.jpg
9788965964278,M,8,1,0,1,0,0,11,묘한 철학 :네 마리 고양이와 함께하는 18가지 마음 수업,https://image.aladin.co.kr/product/26546/22/cover/896596427x_1.jpg
9791157955831,F,30,1,0,0,0,1,2,다시 일어서는 용기 :거침없이 살기 위한 아들러의 인생 수업,https://image.aladin.co.kr/product/26430/40/cover/k912738629_1.jpg
9791190030861,M,14,1,0,0,0,0,2,무의미한 날들을 위한 철학,https://image.aladin.co.kr/product/25967/84/cover/k442738629_1.jpg
9788965964261,F,40,1,0,0,0,0,4,네 명의 완벽주의자 =내 안의 완벽주의로 더 행복한 나를 만드는 법 /Four perfectionist,https://image.aladin.co.kr/product/26422/89/cover/8965964261_1.jpg
9791186561768,F,20,1,0,0,0,0,10,느슨하게 철학하기 :철학자가 나이 드는 법,https://image.aladin.co.kr/product/26419/32/cover/k852738528_1.jpg
9791165214821,F,30,1,0,0,1,0,1,뇌는 당신이 왜 우울한지 알고 있다 :나의 알 수 없는 기분에 대한 가장 과학적인 처방전,https://image.aladin.co.kr/product/26627/43/cover/k002739232_1.jpg
9791160023237,F,40,1,0,0,0,0,2,내 생애 첫 심리학 :심리학을 처음 공부하는 사람이 꼭 알아야 하는 것,https://image.aladin.co.kr/product/26563/85/cover/k452738039_1.jpg
9791159201370,M,40,1,0,0,0,0,12,나는 왜 내가 낯설까,https://image.aladin.co.kr/product/26666/1/cover/k172730676_1.jpg
9791191214482,M,30,1,0,0,0,0,1,나는 왜 나를 가짜라고 생각할까 :가면 뒤에서 불안한 당신을 위한 심리학,https://image.aladin.co.kr/product/25967/83/cover/k752738836_1.jpg
9791157832101,F,40,1,0,0,1,0,10,낭만주의의 뿌리,https://image.aladin.co.kr/product/26404/6/cover/k802738324_1.jpg
9788970504834,F,8,1,0,0,0,0,16,컴퓨터 활용 2020 제대로 배우기 :한글 2020 엑셀 2019 파워포인트 2019,https://image.aladin.co.kr/product/26618/83/cover/8970504834_2.jpg
9791160805338,F,40,1,0,1,0,0,14,(결코 아니라고 생각하지만 나 또한 믿기 쉬운) 가짜뉴스의 심리학,https://image.aladin.co.kr/product/25967/85/cover/k242738528_1.jpg
9791128819285,F,40,1,0,0,1,0,13,"지식의 전진, 바빌론에서 위키까지",https://image.aladin.co.kr/product/26731/73/cover/k612730380_1.jpg
9791189315030,M,8,1,0,0,0,0,14,"(보기에도, 읽기에도 좋은) 도서본문을 설정하는 32가지 방법",https://image.aladin.co.kr/product/26653/39/cover/k962739438_1.jpg
9791197193569,F,14,1,0,0,0,0,3,답답해 죽느니 내가 직접 만드는 유튜브 동영상 with 키네마스터,https://image.aladin.co.kr/product/26426/74/cover/k042738524_2.jpg
9788969150974,F,14,1,0,0,0,0,13,교사를 위로하는 한 권의 그림책 :지친 일상에서 그림책으로 내 마음 읽기,https://image.aladin.co.kr/product/26602/79/cover/8969150978_1.jpg
9788968179471,F,50,1,0,0,0,0,4,한국문화의 이해와 체험,https://image.aladin.co.kr/product/25949/59/cover/8968179476_1.jpg
